ateneo	gruppo	codice	nome
70136	9	0020106202700005	chimica verde - già scienza dei materiali-chimica (L-27)
70136	9	0020104017700001	controllo di qualità - già scienza e tecnologia dei prodotti della salute (24)
70136	7	0020106201800001	economia aziendale (L-18)
70136	14	0020106204700002	educazione professionale (L/SNT2)
70136	3	0020106200500001	filosofia e comunicazione (L-5)
70136	14	0020106204700001	fisioterapia (L/SNT2)
70136	9	0020106203200001	gestione ambientale e sviluppo sostenibile - già scienze ambientali e gestione del territorio (L-32)
70136	14	0020106204800001	igiene dentale (L/SNT3)
70136	14	0020106204600001	infermieristica (L/SNT1)
70136	10	0020106203100004	informatica (L-31)
70136	3	0020106201000002	lettere (L-10)
70136	4	0020106201100002	lingue straniere moderne (L-11)
70136	7	0020106201500003	progettazione e management del turismo - già promozione e gestione del turismo (L-15)
70136	9	0020106201300001	scienze biologiche (L-13)
70136	5	0020106201600002	scienze politiche e dell'amministrazione - già scienze politiche, economiche, sociali e dell'amministrazione (L-36, ex L-16)
70136	14	0020106203900001	servizio sociale (L-39)
70136	14	0020106204800002	tecniche di laboratorio biomedico (L/SNT3)
70136	14	0020106204800003	tecniche di radiologia medica, per immagini e radioterapia (L/SNT3)
70137	8	0720306201400002	diritto delle amministrazioni pubbliche - già diritto ed economia per l'impresa e la cooperazione internazionale (L-14)
70137	7	0720306201800004	economia e gestione aziendale - già economia ed organizzazione aziendale (L-18)
70137	7	0720306205300001	enogastronomia e hotellerie internazionale - già enogastronomia d'impresa (L/GASTR)
70137	14	0720306204600001	infermieristica (L/SNT1)
70137	12	0720306200900001	ingegneria gestionale (L-9)
70141	7	0070106201800002	economia e management - già scienze dell'economia e della gestione aziendale (L-18)
70141	4	0070106201200002	lingue e comunicazione per l'impresa e il turismo (L-12)
70141	6	0070106202400002	scienze e tecniche psicologiche (L-24)
70141	5	0070106203600002	scienze politiche e delle relazioni internazionali (L-36)
70145	7	0040106205300001	scienze e culture gastronomiche (L/GASTR)
70145	13	0040106202600001	scienze gastronomiche (L-26)
70146	7	0860104015400006	economia aziendale (17)
70146	7	0860106201800001	economia e management - già economia aziendale (L-18)
70146	14	0860106204600001	infermieristica (L/SNT1)
70146	12	0860106200900003	ingegneria aerospaziale - già ingegneria aerospaziale e delle infrastrutture aeronautiche (L-9)
70146	11	0860106200700001	ingegneria civile e ambientale - già ingegneria dei rischi ambientali e delle infrastrutture (L-7)
70146	12	0860106200800001	ingegneria informatica - già ingegneria informatica e delle telecomunicazioni (L-8)
70146	3	0860106201000001	lettere (L-10)
70146	4	0860106201100002	lingue e culture moderne (L-11)
70146	15	0860106202200001	scienze del movimento e dello sport - già scienze delle attività motorie e sportive (L-22)
70146	5	0860104050800002	scienze della difesa e della sicurezza (DS/1)
70146	15	0860104023200003	scienze delle attività motorie e sportive (33)
70146	6	0860106202400001	scienze e tecniche psicologiche (L-24)
70146	5	0860106205200001	scienze strategiche e della sicurezza (L/DS)
70146	14	0860106203900002	servizio sociale in contesti disagiati e criminogeni - già servizio sociale e scienze criminologiche (L-39, ex L-40)
70146	11	0860106205400001	tecnologie per l'energia e l'ambiente - già tecnologie per il costruito e la sostenibilità ambientale (L-P01)
70147	7	0581206201800001	economia e gestione aziendale (L-18)
70147	6	0581206202400001	scienze e tecniche psicologiche (L-24)
70147	7	0581206201500001	turismo e valorizzazione del territorio (L-15)
70149	2	0130106200300001	design e discipline della moda (L-3)
70149	7	0130106203300001	economia (L-33)
70149	11	0130106200700001	ingegneria civile e ambientale (L-7)
70149	12	0130106200900004	ingegneria industriale (L-9)
70149	12	0130106200800002	ingegneria informatica e dell'automazione (L-8)
70149	3	0130106201000001	letteratura, arte, musica e spettacolo (L-10)
70149	4	0130106201100001	lingue e culture europee e del resto del mondo - già lingue e letterature straniere (L-11)
70149	9	0130106201300001	scienze biologiche (L-13)
70149	7	0130106201500001	scienze del turismo per il management e i beni culturali (L-15)
70149	1	0130106201900001	scienze dell'educazione e della formazione (L-19)
70149	5	0130106202000001	scienze della comunicazione (L-20)
70149	15	0130106202200001	scienze delle attività motorie e sportive (L-22)
70149	6	0130106202400001	scienze e tecniche psicologiche (L-24)
70149	5	0130106203600001	scienze politiche e sociali (L-36)
70149	8	0130106201400001	servizi giuridici - già servizi giuridici per l'impresa (L-14)
70153	7	0620206201400002	diritto ed economia delle imprese (L-14,L-18)
70153	12	0620206200800001	ingegneria informatica (L-8)
70153	8	0620206201400001	operatore giuridico d'impresa (L-14)
70153	1	0620206201900003	scienze dell'educazione - dall'a.a. 2018/19 (L-19)
70153	6	0620206202400003	scienze e tecniche psicologiche - dall'a.a. 2018/19 (L-24)
70153	9	0620206202800002	scienze e tecnologie dei trasporti - già scienze e tecnologie del trasporto aereo (L-28)
70220	7	0580906201800001	green management e sostenibilità - già economia internazionale e management digitale (L-18)
70220	4	0580906201200001	lingue per l'interpretariato e la traduzione (L-12)
70220	5	0580904016400001	scienze politiche diplomatiche e delle organizzazioni internazionali (15)
70220	5	0580906203600001	scienze politiche, sicurezza internazionale e criminalità - già scienze politiche per la sicurezza e le relazioni internazionali (L-36)
